id,cast,crew
277689,10,2
274815,20,10
273096,13,6
191720,13,9
484645,0,5
441412,0,1
437671,0,1
568303,0,1
602133,11,4
402722,0,0
272158,16,2
805373,5,2
273374,18,2
53182,44,305
677376,8,1
523945,6,2
287590,4,2
285784,6,8
279049,10,5
260516,16,10
597145,0,2
544728,4,1
375983,0,4
671685,5,0
407947,0,0
557958,2,0
214087,23,15
157353,45,144
566444,16,3
434712,8,3
399898,6,14
324391,1,0
313263,7,3
279281,10,3
259233,13,27
240341,10,11
209262,50,78
152601,35,80
314010,4,0
688461,3,2
702679,6,5
474521,9,3
427458,4,2
383550,0,0
209247,33,16
137113,36,755
314146,10,1
251981,43,38
102651,78,26
820450,24,3
820441,6,0
717028,0,0
587454,4,20
583097,2,6
547732,20,7
543163,4,4
480976,29,8
297190,5,12
340084,0,0
803119,1,0
561582,6,1
642579,2,0
157350,55,116
497629,0,4
416966,5,4
277806,12,12
271708,18,1
356248,0,0
407482,0,3
826131,1,1
181886,15,24
332485,19,18
317285,1,0
303903,23,7
297090,9,20
272157,18,4
242828,15,90
218836,36,16
398603,4,2
452273,8,5
604840,0,2
483488,9,0
364606,6,4
435398,9,1
381410,11,9
314087,18,4
297120,3,6
229297,31,114
145220,71,66
793627,6,1
732326,10,2
221731,30,26
526308,4,4
423747,7,4
404574,4,5
383547,0,0
383031,0,0
359184,12,4
356084,11,13
344796,33,24
323297,4,3
310976,6,2
594472,8,0
673153,11,13
552536,2,0
798711,13,3
566055,4,1
273447,14,11
265712,14,6
526312,4,4
457259,12,7
271540,22,9
204082,32,31
592311,1,1
805371,6,2
519257,11,0
311107,2,1
300892,15,2
287243,0,0
801175,0,1
662164,0,5
433366,0,5
379779,2,14
329063,0,14
722821,9,6
216282,54,81
604842,0,2
496206,5,2
329949,9,5
199925,14,12
271709,8,7
444488,14,3
664342,4,0
558650,6,11
463998,6,1
240832,59,89
359636,9,6
312891,5,4
294682,6,14
290271,0,2
241868,14,3
240566,39,10
162215,17,24
128216,38,32
603890,7,10
281013,0,0
808525,0,3
635468,0,0
631536,0,0
356085,20,14
318411,0,0
257346,21,28
567780,1,2
298849,9,3
291492,5,18
283572,8,9
279254,13,5
254473,25,123
245775,54,14
365334,0,1
534336,0,0
698916,0,0
648964,18,0
737077,7,2
400358,5,3
297743,4,10
827715,14,4
321509,6,3
311049,1,1
295709,14,6
287678,3,1
287098,7,12
221732,28,25
118340,75,199
775537,2,1
660589,6,6
470927,7,1
510305,3,3
383337,0,1
672282,0,0
726216,0,1
292740,0,1
119450,32,166
681772,4,6
590513,1,2
568180,7,1
538986,9,5
359222,4,0
349272,6,2
295715,10,17
184346,31,76
182873,26,15
146227,12,16
133698,23,13
673456,0,1
663367,0,0
297186,10,3
827480,0,0
590214,5,7
533272,0,2
484075,3,1
434993,5,4
428942,7,2
324375,0,3
320693,7,1
227700,20,23
122906,31,15
334191,3,0
783152,2,1
705318,3,0
474815,11,6
440919,12,21
314613,6,3
830258,5,2
681778,5,1
471986,6,2
171372,35,26
54415,5,3
419230,3,1
354197,4,0
338373,7,11
321193,5,2
317266,5,5
667227,0,0
517431,0,1
803255,8,2
274049,5,2
806364,7,0
712084,7,3
691045,6,2
670667,4,2
500626,7,10
344107,9,8
319130,11,10
300823,9,3
287777,19,2
267962,25,4
247954,15,4
740451,3,8
727450,8,3
539001,6,4
482850,13,5
290102,23,7
140870,0,162
720994,0,0
399079,5,0
334462,3,1
410422,8,8
452619,7,2
338400,15,1
280913,15,14
177572,46,43
749076,4,0
662109,4,0
437740,6,1
359626,12,6
314615,11,9
314606,8,12
302026,7,62
298078,9,5
283698,8,7
428219,14,10
346357,5,1
332488,9,2
329699,9,8
323421,6,7
321211,6,7
314642,2,1
314636,3,7
314607,0,1
294651,7,8
156022,40,84
761618,0,3
314682,5,16
314614,2,9
314608,5,1
300611,8,3
285024,69,49
299699,1,7
613871,0,2
335431,3,1
468779,3,0
468776,3,0
314633,4,3
653669,11,2
402291,0,2
249164,43,22
49017,77,182
434351,25,5
366077,0,2
341041,12,3
338405,0,5
309028,25,2
197796,23,12
138103,39,87
82703,60,273
307191,1,4
403468,0,0
729494,15,4
403687,5,4
121936,35,12
367548,2,3
273881,5,2
257448,7,6
144336,57,90
415492,1,5
344614,10,3
342437,9,5
317221,7,6
279186,12,4
145247,22,23
728896,0,0
368037,11,6
802263,0,0
434276,2,6
602105,0,1
460687,5,1
304023,9,4
241863,84,16
115348,37,31
607456,0,0
784,20,27
582628,9,1
791297,4,2
210577,73,83
787561,0,5
527056,14,2
489154,10,9
345169,6,2
290231,12,4
290228,15,3
287091,10,4
180299,22,42
157336,35,512
151368,21,32
645279,0,0
709378,3,1
407561,4,8
314630,0,1
453729,10,5
228150,22,94
88527,19,20
581729,9,2
569724,0,1
407416,8,2
360403,19,10
282069,20,30
708692,1,1
357137,10,6
468566,9,0
687885,5,1
455097,2,3
613714,15,12
822368,6,2
502419,2,16
369491,2,2
361762,4,4
794692,4,3
728157,0,0
715760,9,2
357643,8,4
356750,4,6
345161,5,2
317442,17,4
267963,6,7
254191,7,11
216580,9,35
395662,16,5
586975,8,5
378096,4,0
443154,8,0
322870,6,2
582425,0,1
358287,8,7
333636,0,1
808466,0,1
403346,2,6
827305,0,0
581723,7,2
348289,37,11
344260,24,12
283727,13,15
347418,4,1
410272,4,1
122917,60,148
360570,0,35
525219,13,13
432786,8,13
358651,18,3
199327,24,21
157851,37,53
541774,0,0
716549,0,0
582929,4,0
308695,8,25
805369,7,2
799728,4,1
546822,17,4
269340,17,25
735871,9,8
296071,11,3
295824,6,3
729172,0,1
537653,0,0
400896,0,2
373212,13,11
342774,0,1
509949,2,1
805406,0,1
802859,0,3
802857,0,3
797924,0,1
731863,0,1
720997,0,0
709009,0,1
706549,0,3
666766,0,0
666765,0,0
666764,0,0
666761,0,0
666756,0,0
666568,0,0
630811,0,1
621581,5,3
598159,4,2
544728,4,1
541608,0,0
517846,5,3
506762,18,2
488933,8,5
488834,5,5
432626,5,6
401830,0,2
400898,0,1
400894,0,1
400892,0,2
395188,0,1
394717,0,2
388720,0,1
385331,0,2
377390,0,1
351289,0,0
334734,0,2
681197,1,0
487280,2,1
315843,8,6
278632,11,36
348651,0,2
756434,0,0
432786,8,13
502424,1,33
315024,27,26
296917,12,10
359441,9,0
290237,11,1
468556,21,9
540200,5,2
294736,10,3
400973,0,4
667683,1,0
662975,0,1
628728,7,2
319349,7,0
502448,1,25
821841,21,2
491578,10,3
353324,14,5
346039,5,3
345868,6,2
338411,0,1
333854,6,13
313462,21,2
262958,37,39
254904,38,57
214418,3,24
205587,36,39
720712,0,0
354200,9,4
624093,0,2
529783,7,3
371008,0,1
87093,66,104
576454,0,2
502451,1,5
407199,4,0
822647,1,0
359191,5,3
287493,13,14
256930,11,7
246741,50,17
196867,48,62
196024,49,21
787031,1,1
666214,5,0
663066,2,0
336026,6,10
502499,2,41
147441,36,158
790080,0,0
731642,15,2
340286,10,5
338286,5,1
319669,13,2
314838,22,4
296918,23,24
265208,30,90
416752,2,2
296750,10,5
509949,2,1
687867,1,0
448115,9,13
297580,15,13
365930,0,4
210860,18,62
780728,3,1
453411,8,6
359272,25,9
354820,3,2
345762,6,3
299939,12,23
122369,12,87
98566,28,59
582076,18,2
216015,18,37
361761,5,1
359623,9,2
354855,12,1
342434,7,2
339937,5,3
338400,15,1
318047,11,9
375125,5,2
740789,0,4
360403,19,10
198663,48,82
805368,7,2
358809,5,6
335430,11,5
311054,10,17
222935,52,64
524675,5,4
397375,7,4
339813,2,1
222216,13,14
353608,12,9
338404,5,1
671678,0,0
622516,6,0
604843,0,2
582103,0,0
731766,0,0
641945,13,10
520093,19,2
385282,4,2
335427,6,4
329365,18,35
317229,31,7
206487,62,89
743074,2,0
469289,0,1
332406,4,2
581733,7,2
631284,5,1
784575,10,3
471978,6,2
450470,2,1
391903,0,0
351508,0,5
224141,21,79
537042,9,9
427593,12,17
259943,10,7
727432,0,0
532785,17,9
518109,1,2
389674,0,3
389673,0,4
389672,0,4
389670,0,4
389668,0,4
389667,0,6
389665,0,4
389664,0,4
389662,0,5
389661,0,4
389660,0,4
389659,0,5
365970,0,2
350650,22,3
335715,34,6
332506,8,4
330088,10,5
281139,9,10
253239,23,18
344098,5,3
705319,3,0
510600,5,2
510712,2,3
345196,7,1
342889,0,3
329687,9,3
794520,1,2
631282,5,2
604809,0,2
502502,0,28
429836,0,0
340349,15,2
266856,45,86
244783,19,24
820818,0,4
820809,0,4
820780,0,4
820755,0,4
820751,0,4
820579,0,4
820537,0,4
820527,0,4
820442,0,4
820410,0,4
805432,1,5
443606,0,4
443602,0,4
443527,0,4
363425,10,10
359284,14,14
315022,26,6
283831,9,9
373723,14,3
311056,14,8
675789,2,2
776184,10,1
729003,8,0
709131,10,3
753088,0,1
716183,0,2
476934,2,35
474161,0,0
542637,9,3
483331,7,2
382702,4,2
355595,18,6
349176,42,169
338868,10,6
112454,42,134
110402,11,15
572797,5,0
440680,0,1
428711,0,9
336481,0,0
334493,2,10
581609,9,2
374781,8,0
357655,16,3
344177,4,4
613714,15,12
799741,3,1
628089,0,1
504483,7,2
502619,0,3
795525,5,7
549383,6,2
435099,18,6
434785,9,2
365068,8,9
349389,5,2
334030,12,7
332422,3,1
323416,5,1
334137,22,2
501525,6,13
501518,10,13
501517,7,12
501512,7,13
314829,21,3
251387,19,14
507533,2,6
471974,6,2
426901,17,7
536005,5,2
342126,18,11
338399,17,9
332169,23,3
294093,15,18
815026,5,4
357230,23,3
663368,1,0
194662,51,136
482846,15,5
335718,37,6
335659,7,8
742302,2,1
552730,7,1
522272,2,3
544925,0,0
540197,5,2
520800,5,0
352792,0,3
341443,9,2
168259,54,109
371236,7,4
356811,20,11
316873,7,6
303857,12,3
271397,10,7
658909,1,3
332222,9,3
820441,6,0
364897,22,5
600341,0,0
391124,14,1
338376,7,12
333622,18,7
315841,16,11
282070,14,30
351906,5,0
571978,1,0
702005,0,1
622643,0,1
522277,0,2
349498,17,9
256591,78,55
254538,10,3
530194,8,4
390112,2,0
347200,0,7
339170,11,11
291167,20,41
265226,12,9
594042,1,5
502165,2,80
763093,0,0
579906,14,6
352843,7,2
352694,12,10
342562,1,20
267970,13,6
359121,8,4
522278,0,2
793626,6,1
658014,0,1
522332,0,2
382274,9,2
353760,13,3
333072,49,5
312966,4,5
256836,6,10
434345,0,1
533947,0,0
763801,0,1
634953,3,1
579549,20,8
460124,18,1
362882,4,5
349268,8,1
345731,17,2
321487,8,5
307663,47,56
221902,48,34
198184,44,211
815558,5,2
459130,12,8
158852,90,116
335564,8,3
434352,2,1
432916,7,4
612385,2,6
515271,9,7
401178,11,6
394714,3,8
319373,11,75
295315,15,2
262650,37,12
729544,0,1
435024,6,2
368716,8,1
302797,5,3
228973,4,13
60279,20,67
452056,0,2
358632,3,43
238215,25,52
738817,5,1
392481,25,6
377091,6,5
376221,7,9
347483,17,7
346355,7,13
338401,6,2
285841,15,7
192132,42,24
404085,0,1
596736,7,7
387931,0,1
456472,14,7
380343,2,2
333623,35,22
315846,27,19
228968,24,99
804843,0,2
685308,0,3
464396,3,2
397405,10,4
393771,0,1
356913,10,5
347946,13,2
344731,0,1
338124,13,3
334376,10,13
302226,12,9
283127,25,6
76341,59,123
661703,0,1
757103,7,3
396999,0,1
489080,14,2
354224,24,2
436911,7,6
586975,8,5
336776,34,15
262391,40,27
666725,0,2
False,False,False
338409,21,14
329931,9,2
319996,7,1
266285,46,20
218043,27,53
635468,0,0
720043,6,2
662065,0,1
629650,0,0
353446,6,2
347413,9,12
347183,25,4
181283,47,216
172390,11,13
141099,56,51
717026,0,0
437676,8,13
371238,6,5
347187,0,7
346356,7,13
344967,8,5
263109,17,167
697678,0,1
87101,86,147
441408,5,2
357629,9,5
672286,0,0
670091,0,1
510655,3,9
402564,2,7
385069,18,4
794354,9,2
353304,0,1
340176,37,11
315465,13,100
582638,0,0
21057,13,12
823678,6,2
527699,7,14
470746,1,1
389621,13,7
378216,5,4
360635,19,2
350499,18,24
347182,9,3
292014,5,5
150540,65,373
552743,18,6
776179,10,1
705366,3,0
456463,14,3
346170,6,3
652027,7,8
538059,2,0
522334,0,2
447987,6,13
434359,2,2
374359,9,1
369489,0,1
338033,7,4
265016,14,25
157845,15,99
82657,17,29
663357,5,0
372029,10,0
522339,0,3
516543,1,1
514067,16,17
442917,7,6
434365,2,4
375509,8,2
338406,8,4
295830,16,11
238636,43,74
605888,1,0
793348,6,1
519757,5,2
427454,7,3
353267,17,11
279988,15,24
135397,45,417
625793,0,1
347201,12,7
177677,76,201
626569,3,1
378676,25,2
376700,11,2
314837,16,11
537714,10,9
354813,5,3
401399,2,4
711027,13,2
377991,2,2
766066,0,2
594685,5,1
552827,3,0
663056,0,0
545257,9,2
522338,1,3
779437,0,0
730155,14,2
567082,6,3
550131,9,8
463176,22,5
373877,22,2
356210,7,3
331061,20,3
126319,39,58
379549,0,1
802253,3,0
411253,4,0
374772,7,10
18491,12,10
795985,0,1
466610,6,1
464008,6,3
334372,13,6
284286,11,26
214756,107,76
553263,20,10
458108,10,0
372821,17,2
347181,17,10
340289,5,6
820747,0,2
687880,1,0
400889,6,1
695166,1,1
366331,0,3
314682,5,16
441512,0,1
390790,0,4
390789,0,3
390787,0,4
390785,0,4
390769,0,4
390768,0,3
390767,0,4
390765,0,3
584859,2,2
468283,2,2
350725,30,7
584465,10,9
391130,4,2
355522,10,3
355449,8,6
342185,10,4
314833,11,2
227156,23,20
192141,23,114
397119,0,0
763815,0,0
738299,1,2
671671,0,0
746222,7,2
622652,0,4
207703,50,35
812926,7,7
531670,12,5
404468,14,3
369699,6,2
359592,19,12
257344,73,42
254128,51,219
490181,3,9
390758,0,3
539928,0,0
535119,6,5
468583,8,0
383142,0,1
690065,2,3
404741,5,7
558705,3,2
455172,0,1
741655,1,1
538091,0,0
365889,0,0
360911,3,38
360341,5,2
347186,26,3
565751,3,2
487512,6,8
364111,15,138
341540,16,17
340382,13,6
254323,10,9
204668,32,20
138254,7,24
102899,75,353
547339,14,5
324794,11,23
276496,14,18
540992,0,0
373567,0,2
361661,13,3
86828,26,8
402435,0,2
775,11,11
419133,5,3
663055,0,0
522340,0,2
357413,9,2
715613,11,12
559817,3,2
521419,15,12
401183,10,0
375177,9,9
363283,45,2
354390,14,1
531743,0,0
775857,0,4
520620,13,7
725375,0,0
667016,1,0
663067,2,0
483685,0,1
483659,9,0
470698,4,10
363317,12,9
456503,9,3
394715,0,1
1894,98,74
631361,5,1
382258,16,5
375462,2,5
363214,10,4
342588,14,17
685914,12,37
645023,16,10
537652,3,1
405410,11,3
358813,0,5
357397,23,23
327536,13,12
310135,45,24
287495,43,22
254172,31,18
397393,18,10
363354,11,3
358812,0,2
433300,17,2
390732,0,4
390729,0,4
390726,0,3
390723,0,4
390721,0,4
390718,0,4
390699,0,4
390654,0,4
390651,0,5
390649,0,5
390648,0,5
390647,0,5
326428,0,4
390653,0,5
390650,0,5
393767,0,3
363263,2,49
166424,28,124
540551,0,3
400328,4,3
399873,0,1
383536,0,1
382489,6,2
380159,5,9
365226,0,1
362102,9,17
335053,41,25
257211,65,24
375649,9,3
320001,6,12
350846,10,7
452256,6,3
390031,7,2
283587,21,24
262500,49,80
725732,6,2
538997,5,5
533200,5,2
456464,14,2
391004,5,1
387626,11,3
375549,15,4
368708,25,36
365656,0,0
351430,4,3
754683,0,0
602534,11,6
458584,2,1
375644,5,3
401909,11,4
508001,3,1
430615,12,2
393713,0,3
364137,10,19
394713,6,3
392300,8,4
386043,12,3
365815,5,1
352342,1,6
298312,20,31
294254,55,99
243775,5,1
766044,0,2
564269,0,0
469294,0,4
446961,0,3
433044,9,4
421474,3,7
404795,13,2
389842,12,3
380246,16,3
365948,9,7
365813,6,5
364991,13,5
362101,18,4
354397,15,4
300153,23,10
287948,30,77
238603,26,59
365283,30,6
364992,0,0
795957,0,0
365816,8,2
341106,11,2
544846,0,2
784367,2,0
562977,3,0
400812,5,13
357390,8,6
308504,62,91
366203,1,0
365819,4,2
201085,46,90
576200,7,4
549862,12,1
531055,0,6
455925,0,1
403085,6,3
398445,6,2
393528,14,8
389376,4,0
385879,47,32
356156,9,3
462410,0,1
392308,0,1
581745,7,2
537090,0,2
453551,0,3
374105,0,2
424169,5,3
766047,0,2
653640,1,0
631296,5,1
432373,0,2
390336,0,5
390334,0,5
390333,0,5
390332,0,5
390330,0,5
390321,0,5
390514,0,5
390513,0,5
390509,0,5
390508,0,5
390506,0,5
390504,0,5
390503,0,5
390502,0,5
390501,0,5
390499,0,5
390498,0,4
390342,0,5
390340,0,5
390339,0,5
390338,0,7
390335,0,7
253412,36,124
584058,6,8
538570,10,6
365949,7,2
360552,12,3
359644,6,1
344107,9,8
313219,13,3
803992,7,0
746187,3,1
438713,9,3
706729,9,2
357411,15,39
786090,0,2
553018,3,4
552757,13,10
509805,0,1
460045,4,2
439350,6,3
362366,9,3
272548,17,4
203801,27,106
29933,20,11
736260,6,1
309809,28,193
5055,8,17
592000,2,0
497097,1,0
363228,2,9
131634,54,127
100042,74,26
597677,6,9
544613,11,3
482847,9,5
419139,24,11
379712,0,2
371241,6,3
357405,50,10
357400,20,4
265929,15,13
367417,4,1
566617,8,2
375434,7,4
315853,11,2
712378,1,0
359639,8,1
606052,11,3
418189,8,4
668713,2,1
582239,7,2
482849,4,5
470391,6,3
403269,5,1
357415,19,9
277546,34,62
211067,23,50
171424,22,57
667902,5,0
373213,22,13
418685,0,2
402455,54,29
784360,3,0
663370,5,0
487264,10,1
290656,30,25
384698,11,2
370455,4,1
206647,61,224
560470,13,14
442970,12,6
377885,11,9
372488,0,0
370680,7,3
357416,11,10
354759,16,12
332502,11,24
316887,7,2
371852,0,1
378090,4,0
338928,6,12
334361,9,1
695908,10,3
520570,10,2
402339,7,2
380341,12,8
359171,12,9
415185,12,1
675529,0,0
717058,0,2
140607,189,239
482776,10,6
412869,16,4
373879,9,2
363117,5,2
277216,66,35
245906,30,15
375695,5,4
375440,7,3
411614,12,6
312221,73,213
405374,4,0
404354,8,0
187922,9,12
185958,10,7
796105,0,1
483686,0,1
460105,5,5
153158,15,8
582241,8,2
536772,12,1
503618,8,2
375306,16,3
630945,0,0
818388,0,1
642917,6,3
549237,0,1
549236,0,1
549235,0,1
549233,0,1
549232,0,1
11645,30,33
805362,0,1
802862,0,3
802860,0,3
799070,0,1
756647,0,1
731865,0,1
729173,0,1
712023,0,2
666566,4,0
658019,0,1
612858,0,1
611938,0,1
602925,0,1
599855,0,1
599469,0,1
579627,0,1
537840,0,1
531759,1,1
487602,2,1
487600,1,1
487552,0,0
460832,0,1
458592,3,1
458213,3,0
446174,1,1
400808,5,1
394716,0,1
708198,52,0
466839,0,1
376849,5,2
376850,5,2
376821,13,4
521261,8,4
433265,1,3
382673,0,0
376848,5,6
729718,10,1
378676,25,2
404532,6,3
379305,7,18
357786,7,28
296098,66,287
799286,0,9
545959,17,4
534482,22,12
400246,13,6
394713,6,3
382258,16,5
372764,14,7
372756,12,9
286548,15,13
27904,13,21
803121,1,0
284303,12,58
805771,5,1
407401,3,2
390943,16,14
372767,5,3
301728,30,24
205775,28,115
541520,10,13
540170,9,1
378502,7,11
764981,1,0
714399,8,2
426850,5,12
421787,9,3
397540,14,2
372761,21,8
361358,9,5
336050,76,30
285783,65,95
766051,0,2
489871,0,1
577897,0,1
411249,0,0
631349,4,2
468288,4,1
426684,4,8
552759,10,4
460049,8,20
409202,17,2
403383,3,4
376609,10,8
365283,30,6
364990,6,4
360605,12,5
292040,38,112
261023,65,159
355440,8,3
690898,6,7
687179,3,2
401917,13,9
384217,5,30
265018,8,32
381355,11,15
426207,5,8
286217,53,726
813194,15,0
449487,14,17
380745,4,3
380735,18,4
372758,6,6
372757,0,1
372751,3,7
354380,9,2
227306,78,98
250280,27,32
693678,9,0
525533,1,0
258480,43,85
607458,0,0
314402,19,40
300168,40,14
541748,4,0
521031,0,1
382844,10,3
380747,2,3
377662,11,9
372765,5,4
320001,6,12
566048,0,1
430615,12,2
444823,0,1
336744,16,16
391864,3,13
693357,5,1
537728,12,0
372754,3,10
257088,16,155
159824,63,23
121936,35,12
819306,9,9
671942,5,0
730209,5,2
254201,46,30
510739,3,2
647578,0,23
586924,6,3
474110,0,5
380760,5,5
378717,7,5
378479,4,3
375534,14,4
372762,4,3
300673,22,103
273248,18,77
12493,48,32
687593,6,2
683521,0,4
448936,8,2
421945,0,1
395717,0,2
394478,1,0
781112,0,1
453601,13,4
418323,2,4
350650,22,3
318846,93,201
828408,0,4
828401,1,0
828392,0,5
828390,0,4
828089,0,4
828076,0,4
828036,0,4
828017,0,4
827726,0,5
827644,0,4
827390,0,5
827366,0,4
827340,1,6
827258,0,5
827238,0,5
827233,0,4
822698,0,4
822657,0,4
821686,0,4
821376,0,4
821372,2,4
802370,0,8
800254,0,7
752119,0,2
711977,2,2
586975,8,5
560467,0,4
552761,9,2
536598,0,5
510712,2,3
469285,0,1
468281,0,3
456309,7,4
384345,4,2
382269,8,3
378491,15,3
374252,11,10
266294,38,18
262543,21,129
795987,0,1
357540,8,11
339148,7,11
332172,4,3
540686,0,2
567647,0,0
434528,8,4
826309,2,3
826303,0,6
509456,20,8
441184,8,1
415781,9,6
408579,18,4
379770,0,1
379769,0,1
376391,12,2
372752,21,4
315872,14,9
105864,19,65
521956,6,3
401886,16,7
382545,7,11
699630,15,2
494612,0,0
389972,21,13
464318,6,3
449555,13,6
382512,13,15
306819,38,30
280996,29,56
274167,53,26
583532,3,5
533198,7,2
440668,0,1
433510,0,1
433156,0,1
413164,36,5
407936,20,12
379300,17,41
262391,40,27
446300,4,3
785074,4,2
679196,3,1
659076,15,4
139997,4,6
399682,3,1
359628,26,24
331583,56,23
209112,135,470
795962,0,0
547546,0,0
431848,12,4
431837,12,3
416280,7,3
382204,8,18
382170,17,37
480226,2,3
775904,1,2
553249,9,5
620258,13,3
501538,11,14
501534,6,15
501533,6,13
501528,6,15
780077,5,1
692279,1,3
684851,6,4
644233,1,0
394310,11,6
394132,7,1
378114,9,8
374195,8,9
354759,16,12
486692,3,1
426950,22,2
393767,0,3
382384,11,2
374206,19,9
335409,15,12
729716,0,0
372962,4,3
759465,4,4
413126,0,1
709290,9,3
264644,26,25
552750,20,10
513834,6,0
442929,12,6
442922,7,6
431269,2,1
420162,7,4
395190,6,2
474729,5,2
531685,16,5
471277,0,1
437541,0,2
759920,0,3
740559,0,3
804703,0,0
393018,0,3
314365,78,99
589833,5,7
424656,18,16
374856,15,6
369443,10,8
270668,10,5
704884,7,1
664858,20,2
408236,0,0
402073,8,2
750509,3,1
804700,0,0
757204,7,2
493934,8,2
281957,70,221
453740,0,1
418679,3,8
382254,10,3
374853,11,8
374056,13,12
366170,15,7
314388,7,7
299687,38,76
276624,17,86
269149,50,356
9398,105,135
522671,0,13
789617,5,1
397314,0,1
453613,0,0
441660,5,1
408574,15,12
330070,13,11
291351,15,203
271110,102,133
803734,0,0
443606,0,4
443602,0,4
443527,0,4
552727,11,1
631340,4,1
465076,9,6
393580,11,9
360799,17,31
404354,8,0
708991,1,2
820640,0,1
450015,5,9
403896,0,0
396358,0,3
374191,9,4
661561,2,2
525411,18,8
505821,33,1
408842,37,4
382163,10,14
655435,3,2
723685,0,0
667902,5,0
805783,7,2
468286,13,2
459290,16,4
403310,20,12
400888,4,1
394314,15,7
390930,7,11
293646,35,55
280913,15,14
403064,2,1
709009,0,1
551977,0,3
541518,17,6
488161,0,2
442924,7,6
410729,12,3
397366,13,35
394315,10,12
374671,34,5
811517,1,0
500376,33,6
544752,14,9
518059,5,3
482851,8,3
467272,0,1
442931,8,7
434527,50,9
395186,0,1
394448,4,3
375533,12,3
658484,45,9
727386,1,0
382154,8,6
804443,1,4
408843,39,4
283445,22,74
562498,5,12
676807,1,1
599721,18,7
537678,0,0
496081,7,2
435723,14,3
430333,5,2
414272,4,19
404785,12,10
400886,6,2
400811,3,1
391642,12,2
300155,31,32
267860,30,107
267193,81,58
629536,0,1
556623,0,3
796002,0,6
728894,0,3
506122,19,10
534318,3,6
544842,0,0
502125,5,17
402455,54,29
789426,5,3
460528,0,13
405405,1,1
303858,54,9
290751,31,103
195590,17,8
732226,12,2
553260,19,10
524166,0,4
439117,5,3
423734,18,4
282984,41,117
264660,12,228
629589,0,1
552725,7,1
689833,0,1
695602,0,1
692280,1,3
708436,6,2
486256,5,13
485228,7,2
429310,8,7
408874,5,3
382602,7,3
380620,6,9
589905,5,13
573107,0,7
744789,7,0
793344,6,1
425946,14,2
534428,5,2
552763,28,12
431403,16,7
404114,4,5
400969,16,3
400885,13,14
382261,11,4
336882,16,55
262504,34,113
484165,0,4
423124,0,2
369778,70,17
579153,15,4
238,58,43
688051,4,2
241259,76,122
167073,47,77
779813,0,0
717022,0,0
602285,19,12
507867,2,0
471431,20,15
456473,15,3
451901,11,3
442972,12,5
395187,0,1
389368,5,2
382200,10,10
314682,5,16
616936,8,2
655434,3,1
587597,10,3
485472,0,0
717069,0,0
453071,10,2
437961,3,2
583467,8,1
523269,3,1
401041,3,4
391939,17,9
390734,13,8
715128,1,0
543349,5,1
448419,9,30
436356,67,3
433157,17,4
407546,13,3
382190,20,6
127380,32,45
72784,25,23
824540,7,32
223485,24,60
407777,22,6
651266,10,5
429063,8,2
381873,11,3
374205,29,7
332567,12,92
270302,34,13
315011,51,29
263281,32,13
776181,4,1
408629,0,2
716171,0,4
706549,0,3
684605,0,4
681921,12,2
657815,0,3
538119,6,2
493162,0,1
433640,6,12
418939,8,13
417055,11,11
408270,6,8
359279,6,2
291015,5,12
413595,3,2
544701,5,2
300693,79,91
586979,9,7
540698,0,0
537238,5,1
451003,7,2
436104,9,2
433083,11,2
429005,7,3
381902,12,6
375532,7,11
364324,6,5
254302,44,34
246655,95,110
603966,6,2
439157,0,0
626210,0,1
328111,31,156
278927,29,39
293660,34,99
620824,26,9
524239,46,7
810558,0,0
511400,0,5
488639,5,2
485669,0,13
461490,0,1
455010,0,7
425853,0,8
342078,3,1
711740,0,3
517493,0,1
453551,0,3
442400,3,7
388637,0,2
362584,7,32
634787,5,2
629281,0,1
561258,7,6
461265,0,1
438524,12,3
430152,8,5
397107,0,3
301608,31,65
821827,4,1
719698,0,1
428484,0,6
691603,0,0
493158,0,1
493151,0,1
625448,1,0
477805,6,1
803224,10,2
553254,8,4
494702,4,2
450655,7,3
372058,40,295
308531,27,18
528345,5,4
477590,3,1
456313,0,1
412121,20,1
256962,82,40
234004,21,21
666496,3,2
662060,4,1
538947,17,5
464013,6,3
658810,9,4
421959,8,1
403895,0,1
337703,5,28
607472,0,1
561146,2,1
375572,12,49
370964,12,16
321015,15,15
430334,15,3
429245,5,5
414064,8,2
412761,10,1
401043,18,4
400884,10,1
394326,13,7
546079,1,2
68726,46,274
665666,0,0
227973,43,197
737069,6,2
669867,0,1
447040,10,23
442321,27,4
421292,7,6
401146,10,9
297761,123,129
520314,3,0
9386,40,37
563484,18,3
515689,0,2
373478,2,12
734597,15,3
593216,7,2
544603,8,4
521746,1,1
424995,13,19
419204,2,1
378064,20,98
359344,25,13
352161,23,21
318781,45,49
267935,34,19
417922,4,3
667666,1,0
449455,17,7
443820,13,4
315880,11,11
452617,4,4
394322,13,7
5336,43,45
647975,3,2
640790,5,2
443755,9,3
378106,21,3
373355,19,33
353460,18,43
25237,22,13
418787,0,1
707334,0,2
819123,6,5
561321,28,18
483661,9,0
793815,23,3
466615,8,8
531741,11,7
647164,13,10
482761,15,4
461219,4,1
446451,8,2
436022,12,25
433131,9,2
409550,14,1
153518,48,41
564692,3,0
541552,17,5
440777,34,29
729726,5,1
431462,8,5
421817,8,29
702003,0,1
820680,0,1
758875,6,3
726157,19,12
482852,12,1
451001,17,1
448967,3,3
